Player,Position,Minutes,Impact,Fatigue_Score,Predicted Impact,Sub_Recommendation
Adrià Pedrosa,"DF,MF",225.0,0.022222222222222223,1.3200000000000003,0.012454608295722348,Monitor
Jordan Pefok,FW,1359.0,0.01913171449595291,1.8874172185430464,0.012074790216268958,Sub Early
Gianluca Pegolo,GK,180.0,0.0,0.0,0.012469680441732403,Monitor
Dženan Pejčinović,FW,9.0,0.0,0.0,0.012526954596570612,Monitor
Peter Pekarík,DF,206.99999999999997,0.004830917874396136,0.1739130434782609,0.01246063715412637,Monitor
Pietro Pellegri,FW,468.0,0.014957264957264958,2.8269230769230766,0.01237321870726805,Monitor
Lorenzo Pellegrini,MF,2547.0,0.031016882606988615,1.049469964664311,0.011676885561603501,Sub Early
Luca Pellegrini,DF,180.0,0.022222222222222223,1.85,0.012469680441732403,Monitor
Luca Pellegrini,DF,558.0,0.014336917562724014,0.8709677419354839,0.01234307441524794,Monitor
Théo Pellenard,DF,99.00000000000001,0.0,0.2727272727272727,0.012496810304550502,Monitor
Facundo Pellistri,"FW,MF",62.99999999999999,0.0,1.5714285714285716,0.012508868021358546,Monitor
Timothee Pembele,DF,261.0,0.011494252873563218,0.5517241379310345,0.012442550578914304,Monitor
Iñaki Peña,GK,72.0,0.0,0.0,0.012505853592156536,Monitor
Rubén Peña,"DF,MF",1278.0,0.008607198748043818,1.4859154929577465,0.012101920079087057,Sub Early
Patrick Pentz,GK,630.0,0.0,0.02857142857142857,0.012318958981631852,Monitor
Nicolas Pépé,"FW,MF",1494.0000000000002,0.022757697456492632,1.3433734939759037,0.012029573778238793,Sub Early
Ricardo Pepi,FW,99.00000000000001,0.0202020202020202,1.4545454545454546,0.012496810304550502,Monitor
Pepín,MF,1125.0,0.009777777777777778,0.968,0.012153165375521245,Sub Early
Alberto Perea,MF,45.0,0.0,0.0,0.01251489687976257,Monitor
Juan Perea,FW,413.99999999999994,0.007246376811594204,2.2608695652173916,0.012391305282480116,Monitor
Andreas Pereira,MF,2691.0,0.026012634708286884,1.1471571906354514,0.011628654694371325,Sub Early
Brayann Pereira,DF,180.0,0.0,1.35,0.012469680441732403,Monitor
Danilo Pereira,"DF,MF",2412.0,0.0024875621890547263,0.4216417910447761,0.011722101999633668,Monitor
Mathias Pereira Lage,"MF,FW",1260.0,0.013492063492063493,1.2071428571428573,0.01210794893749108,Sub Early
Ricardo Pereira,"DF,MF",450.0,0.02,0.8799999999999999,0.012379247565672073,Monitor
Roberto Pereyra,"DF,MF",2817.0,0.021654242101526448,1.0191693290734822,0.011586452685543171,Sub Early
Ayoze Pérez,"MF,FW",378.0,0.031746031746031744,1.6428571428571428,0.01240336299928816,Monitor
Ayoze Pérez,"FW,MF",1386.0,0.012265512265512266,1.675324675324675,0.012065746928662925,Sub Early
Carles Pérez,"MF,FW",2142.0,0.014472455648926238,1.42436974789916,0.011812534875693998,Sub Early
Francisco Perez,"FW,MF",144.0,0.0,2.25,0.012481738158540447,Monitor
Kike Pérez,MF,2304.0,0.015190972222222222,1.50390625,0.0117582751500578,Sub Early
Lucas Pérez,FW,630.0,0.011111111111111112,0.9285714285714285,0.012318958981631852,Sub Early
Luis Pérez,DF,1215.0,0.011522633744855968,0.7703703703703704,0.012123021083501134,Sub Early
Nehuén Pérez,DF,2817.0,0.004259850905218318,0.5175718849840256,0.011586452685543171,Monitor
Simone Perilli,GK,90.0,0.0,0.0,0.012499824733752513,Monitor
Mattia Perin,GK,945.0,0.0,0.0,0.012213453959561466,Monitor
Samuele Perisan,GK,630.0,0.0,0.0,0.012318958981631852,Monitor
Ivan Perišić,"DF,MF",2106.0,0.027065527065527065,1.0000000000000002,0.011824592592502042,Sub Early
Romain Perraud,DF,1835.9999999999998,0.010348583877995645,1.0245098039215688,0.011915025468562374,Sub Early
Gaëtan Perrin,"MF,FW",1395.0,0.02078853046594982,1.6258064516129034,0.012062732499460913,Sub Early
Lucas Perrin,DF,1764.0000000000002,0.00510204081632653,0.5153061224489796,0.011939140902178461,Monitor
Máximo Perrone,MF,18.0,0.0,0.0,0.012523940167368602,Monitor
Matteo Pessina,MF,2934.0,0.010224948875255624,1.1748466257668713,0.011547265105917028,Sub Early
Andrea Petagna,FW,1665.0,0.023423423423423424,1.8756756756756758,0.011972299623400583,Sub Early
Nils Petersen,FW,279.0,0.007168458781362007,2.6129032258064515,0.012436521720510282,Monitor
Lukas Petkov,"MF,FW",144.0,0.0,2.375,0.012481738158540447,Monitor
Cameron Peupion,MF,9.0,0.0,4.0,0.012526954596570612,Monitor
Germán Pezzella,DF,2511.0,0.0015929908403026682,0.5017921146953406,0.011688943278411546,Monitor
Giuseppe Pezzella,DF,917.9999999999999,0.008714596949891068,0.9803921568627453,0.012222497247167499,Sub Early
Luca Pfeiffer,FW,702.0,0.017094017094017096,1.2435897435897434,0.012294843548015763,Sub Early
Maximilian Philipp,FW,117.0,0.008547008547008548,0.3076923076923077,0.01249078144614648,Monitor
Maximilian Philipp,"FW,MF",441.00000000000006,0.011337868480725622,1.2857142857142856,0.012382261994874083,Monitor
Kalvin Phillips,MF,297.0,0.010101010101010102,1.212121212121212,0.01243049286210626,Monitor
Nathaniel Phillips,DF,62.99999999999999,0.0,1.5714285714285716,0.012508868021358546,Monitor
Krzysztof Piątek,FW,2142.0,0.014472455648926238,1.8445378151260508,0.011812534875693998,Sub Early
Roberto Piccoli,FW,189.0,0.005291005291005291,1.619047619047619,0.012466666012530393,Monitor
Roberto Piccoli,FW,513.0,0.011695906432748537,1.5614035087719298,0.012358146561257995,Monitor
Charles Pickel,MF,2484.0,0.008454106280193236,0.9239130434782609,0.011697986566017579,Sub Early
Jordan Pickford,GK,3330.0,0.0009009009009009009,0.051351351351351354,0.011414630221028543,Monitor
Amos Pieper,DF,1953.0,0.00409626216077829,0.5806451612903226,0.01187583788893623,Monitor
Ronaël Pierre-Gabriel,DF,234.0,0.01282051282051282,1.4230769230769231,0.012451593866520337,Monitor
Ronaël Pierre-Gabriel,DF,657.0,0.0076103500761035,1.1232876712328768,0.012309915694025819,Sub Early
Andrea Pinamonti,FW,2160.0,0.010185185185185186,1.2916666666666665,0.011806506017289976,Sub Early
Ethan Pinnock,DF,2700.0,0.004074074074074074,0.14,0.011625640265169315,Monitor
Yeremi Pino,"FW,MF",2448.0,0.022058823529411766,1.6139705882352942,0.011710044282825623,Sub Early
Gerard Piqué,DF,387.0,0.002583979328165375,0.7906976744186045,0.012400348570086149,Monitor
Lorenzo Pirola,DF,1944.0000000000002,0.0025720164609053494,0.6481481481481481,0.01187885231813824,Sub Early
Marko Pjaca,"MF,FW",522.0,0.0210727969348659,1.2413793103448276,0.012355132132055984,Monitor
Óscar Plano,"FW,MF",2034.0000000000002,0.008849557522123894,0.9867256637168142,0.011848708026118131,Sub Early
Gonzalo Plata,FW,2304.0,0.018663194444444444,1.328125,0.0117582751500578,Sub Early
Marvin Plattenhardt,DF,2403.0,0.013316687473990845,0.4981273408239701,0.011725116428835678,Monitor
Alassane Pléa,FW,1773.0,0.024252679075014102,1.2081218274111676,0.011936126472976451,Sub Early
Tommaso Pobega,MF,882.0000000000001,0.007936507936507936,1.4081632653061225,0.012234554963975543,Sub Early
Daniel Podence,"FW,MF",1773.0,0.023688663282571912,1.4416243654822334,0.011936126472976451,Sub Early
Paul Pogba,"MF,FW",108.0,0.018518518518518517,1.1666666666666665,0.012493795875348492,Monitor
Matteo Politano,FW,1170.0,0.03418803418803419,1.2230769230769232,0.01213809322951119,Sub Early
Sebastian Polter,FW,630.0,0.022222222222222223,2.5571428571428574,0.012318958981631852,Sub Early
Ezequiel Ponce,"FW,MF",1125.0,0.013333333333333334,1.7680000000000002,0.012153165375521245,Sub Early
Julien Ponceau,MF,1655.9999999999998,0.018719806763285027,1.2010869565217395,0.011975314052602593,Sub Early
Marin Pongračić,DF,792.0000000000001,0.002525252525252525,0.784090909090909,0.012264699255995652,Sub Early
Nick Pope,GK,3258.0000000000005,0.0006138735420503376,0.049723756906077346,0.01143874565464463,Monitor
Łukasz Poręba,MF,261.0,0.022988505747126436,1.689655172413793,0.012442550578914304,Monitor
Jackson Porozo,DF,1620.0,0.0024691358024691358,0.7388888888888889,0.011987371769410638,Sub Early
Pedro Porro,"DF,MF",1134.0,0.027336860670194002,0.7619047619047619,0.012150150946319233,Sub Early
Francisco Portillo,"MF,FW",720.0,0.022222222222222223,0.6,0.012288814689611741,Monitor
Portu,"MF,DF",1773.0,0.01692047377326565,1.045685279187817,0.011936126472976451,Sub Early
Stefan Posch,DF,2529.0,0.012257809410834321,1.099644128113879,0.011682914420007524,Sub Early
Stefan Posch,DF,18.0,0.0,5.5,0.012523940167368602,Monitor
Yussuf Poulsen,FW,413.99999999999994,0.026570048309178747,3.0434782608695663,0.012391305282480116,Monitor
José Pozo,"MF,FW",90.0,0.022222222222222223,2.6,0.012499824733752513,Monitor
Manuel Pozo,FW,18.0,0.05555555555555555,0.0,0.012523940167368602,Monitor
Alejandro Pozo Pozo,DF,1880.9999999999998,0.014354066985645935,0.7511961722488039,0.011899953322552318,Sub Early
Dennis Praet,"MF,FW",648.0,0.006172839506172839,1.0138888888888888,0.01231293012322783,Sub Early
Abdón Prats,"FW,MF",413.99999999999994,0.02173913043478261,1.065217391304348,0.012391305282480116,Monitor
Sanjin Prcić,MF,1629.0000000000002,0.008594229588704726,0.5027624309392265,0.011984357340208626,Monitor
Isaac Price,MF,36.0,0.027777777777777776,1.5,0.01251791130896458,Monitor
Grischa Prömel,MF,1458.0,0.006858710562414266,1.2345679012345678,0.012041631495046837,Sub Early
Ivan Provedel,GK,3411.0,0.0002931691586045148,0.0158311345646438,0.011387500358210442,Monitor
Javi Puado,"FW,MF",2340.0,0.01452991452991453,1.2769230769230768,0.011746217433249755,Sub Early
Mehdi Puch-Herrantz,MF,45.0,0.044444444444444446,3.0000000000000004,0.01251489687976257,Monitor
Tymoteusz Puchacz,DF,54.0,0.018518518518518517,2.6666666666666665,0.012511882450560558,Monitor
Arnau Puigmal,"MF,FW",765.0,0.011764705882352941,1.7647058823529416,0.012273742543601687,Sub Early
Christian Pulisic,"FW,DF",819.0,0.017094017094017096,1.4945054945054943,0.01225565596838962,Sub Early
Ignacio Pussetto,"MF,DF",153.0,0.013071895424836602,2.9999999999999996,0.012478723729338436,Monitor
Niklas Pyyhtiä,MF,108.0,0.027777777777777776,0.3333333333333333,0.012493795875348492,Monitor
Fabio Quagliarella,FW,801.0,0.011235955056179775,1.213483146067416,0.012261684826793642,Sub Early
Giacomo Quagliata,DF,702.0,0.019943019943019943,1.0256410256410255,0.012294843548015763,Sub Early
Eduardo Quaresma,DF,90.0,0.0,0.7,0.012499824733752513,Monitor
Ghjuvanni Quilichini,GK,81.0,0.0,0.0,0.012502839162954525,Monitor
Domingos Quina,MF,279.0,0.010752688172043012,1.6129032258064517,0.012436521720510282,Monitor
Adrien Rabiot,MF,2745.0,0.015664845173041893,1.2360655737704918,0.011610568119159259,Sub Early
Nemanja Radonjić,"MF,FW",1458.0,0.015089163237311385,1.6358024691358026,0.012041631495046837,Sub Early
Ivan Radovanović,"MF,DF",675.0,0.0014814814814814814,0.52,0.012303886835621796,Monitor
Ionuț Radu,GK,810.0,0.0024691358024691358,0.0,0.01225867039759163,Monitor
Ionuț Radu,GK,1530.0,0.00065359477124183,0.041176470588235294,0.012017516061430748,Monitor
Antonio Raillo,DF,2763.0,0.004343105320304018,0.6026058631921825,0.011604539260755237,Sub Early
Antonio Raimondo,FW,18.0,0.0,2.0,0.012523940167368602,Monitor
Predrag Rajković,GK,3240.0,0.0012345679012345679,0.04722222222222223,0.011444774513048653,Monitor
Ivan Rakitić,MF,1790.9999999999998,0.017867113344500283,0.7587939698492464,0.011930097614572428,Sub Early
Diant Ramaj,GK,90.0,0.0,0.0,0.012499824733752513,Monitor
Largie Ramazani,"FW,MF",1404.0,0.012108262108262107,1.673076923076923,0.012059718070258903,Sub Early
Adil Rami,DF,1593.0,0.0025109855618330196,0.3502824858757062,0.01199641505701667,Monitor
Chris Ramos,FW,711.0,0.007032348804500703,2.0632911392405062,0.012291829118813753,Sub Early
Sergio Ramos,DF,2700.0,0.0025925925925925925,0.4900000000000001,0.011625640265169315,Monitor
Aaron Ramsdale,GK,3420.0,0.0,0.005263157894736843,0.011384485929008432,Monitor
Aaron Ramsey,MF,1584.0000000000002,0.018939393939393936,0.971590909090909,0.011999429486218682,Sub Early
Jacob Ramsey,"MF,FW",2637.0,0.020857034508911642,1.2389078498293515,0.011646741269583392,Sub Early
Luca Ranieri,DF,503.99999999999994,0.003968253968253969,0.6428571428571429,0.012361160990460005,Monitor
Andrea Ranocchia,DF,45.0,0.0,1.2,0.01251489687976257,Monitor
Filippo Ranocchia,MF,531.0,0.015065913370998116,1.0677966101694913,0.012352117702853972,Monitor
Lilian Raolisoa,"DF,MF",171.0,0.023391812865497075,0.7894736842105263,0.012472694870934414,Monitor
Raphinha,FW,2070.0,0.03429951690821256,1.3217391304347825,0.011836650309310087,Sub Early
Nicolai Rapp,"MF,DF",72.0,0.0,0.75,0.012505853592156536,Monitor
Elba Rashani,"MF,FW",2160.0,0.012037037037037037,1.2916666666666667,0.011806506017289976,Sub Early
Marcus Rashford,FW,2880.0,0.018055555555555554,1.153125,0.011565351681129094,Sub Early
Giacomo Raspadori,FW,45.0,0.0,1.6,0.01251489687976257,Monitor
Giacomo Raspadori,"FW,MF",909.0,0.0242024202420242,1.4554455445544556,0.01222551167636951,Sub Early
Rafael Ratão,"FW,MF",1854.0000000000002,0.021035598705501615,1.5339805825242716,0.01190899661015835,Sub Early
David Raum,"DF,MF",1683.0,0.0225787284610814,0.7540106951871659,0.01196627076499656,Sub Early
Nicola Ravaglia,GK,810.0,0.0,0.03333333333333333,0.01225867039759163,Monitor
Rayan Raveloson,"DF,MF",2430.0,0.006584362139917695,0.8518518518518519,0.011716073141229645,Sub Early
David Raya,GK,3420.0,0.0005847953216374269,0.005263157894736843,0.011384485929008432,Monitor
Tim Ream,DF,2898.0000000000005,0.001380262249827467,0.3664596273291925,0.011559322822725072,Monitor
Ante Rebić,"FW,MF",981.0,0.01834862385321101,1.522935779816514,0.012201396242753421,Sub Early
Arkadiusz Reca,DF,2169.0,0.011526048870447211,1.070539419087137,0.011803491588087965,Sub Early
Harrison Reed,MF,2862.0,0.014675052410901468,0.9433962264150944,0.011571380539533115,Sub Early
Sergio Reguilón,DF,306.0,0.02287581699346405,1.1470588235294117,0.01242747843290425,Monitor
Pepe Reina,GK,1980.0,0.000505050505050505,0.018181818181818184,0.011866794601330197,Monitor
Jeff Reine-Adélaïde,MF,234.0,0.01282051282051282,0.6923076923076923,0.012451593866520337,Monitor
Jeff Reine-Adélaïde,MF,333.0,0.024024024024024024,1.9189189189189189,0.012418435145298216,Monitor
Reinier,"MF,FW",648.0,0.015432098765432098,1.2638888888888888,0.01231293012322783,Sub Early
Karim Rekik,DF,1179.0,0.005089058524173028,0.7022900763358779,0.012135078800309179,Sub Early
Álex Remiro,GK,3420.0,0.00029239766081871346,0.026315789473684216,0.011384485929008432,Monitor
Panagiotis Retsos,DF,125.99999999999999,0.007936507936507938,0.8571428571428573,0.012487767016944469,Monitor
Marco Reus,"MF,FW",1350.0,0.022222222222222223,1.1866666666666665,0.01207780464547097,Sub Early
Elvis Rexhbeçaj,MF,2520.0,0.004761904761904762,0.8321428571428571,0.011685928849209534,Sub Early
Gio Reyna,"FW,MF",621.0,0.033816425120772944,1.1594202898550725,0.012321973410833863,Sub Early
Nico Ribaudo,"MF,FW",1251.0,0.02238209432454037,1.5827338129496402,0.01211096336669309,Sub Early
Alexsandro Ribeiro,DF,1610.9999999999998,0.003103662321539417,0.5921787709497208,0.01199038619861265,Monitor
Franck Ribéry,MF,36.0,0.0,0.0,0.01251791130896458,Monitor
Samuele Ricci,MF,2070.0,0.009178743961352657,0.7043478260869566,0.011836650309310087,Sub Early
Declan Rice,MF,3276.0,0.01282051282051282,0.5247252747252747,0.011432716796240609,Monitor
Chris Richards,DF,450.0,0.0022222222222222222,0.36000000000000004,0.012379247565672073,Monitor
Richarlison,"MF,FW",1007.9999999999999,0.019841269841269844,1.8571428571428574,0.012192352955147388,Sub Early
Marco Richter,"MF,FW",1835.9999999999998,0.016884531590413945,1.7254901960784317,0.011915025468562374,Sub Early
Diego Rico,DF,1647.0,0.006071645415907711,1.0,0.011978328481804605,Sub Early
Jaïro Riedewald,"DF,MF",62.99999999999999,0.0,0.8571428571428573,0.012508868021358546,Monitor
Manuel Riemann,GK,3060.0,0.00065359477124183,0.03823529411764706,0.011505063097088873,Monitor
Tomás Rincón,MF,2556.0,0.008998435054773083,1.0316901408450705,0.011673871132401491,Sub Early
Rémy Riou,GK,603.0,0.0,0.0,0.012328002269237885,Monitor
Renaud Ripart,"FW,MF",1323.0,0.019652305366591082,1.4081632653061225,0.012086847933077002,Sub Early
Rodrigo Riquelme,"MF,FW",2178.0,0.018824609733700644,1.367768595041322,0.011800477158885955,Sub Early
Matt Ritchie,"FW,MF",36.0,0.027777777777777776,1.0,0.01251791130896458,Monitor
Sergi Roberto,"DF,MF",1305.0,0.011494252873563218,0.6827586206896551,0.012092876791481024,Sub Early
Lucas Robertone,MF,2844.0,0.02180028129395218,0.9145569620253166,0.011577409397937138,Sub Early
Andrew Robertson,DF,2583.0,0.023228803716608595,0.6829268292682927,0.011664827844795458,Sub Early
Antonee Robinson,DF,3086.9999999999995,0.007126660187884679,0.8017492711370263,0.01149601980948284,Sub Early
Joel Robles,GK,360.0,0.0,0.05,0.012409391857692183,Monitor
Joel Roca,"MF,FW",81.0,0.012345679012345678,2.666666666666667,0.012502839162954525,Monitor
Marc Roca,MF,2313.0,0.01556420233463035,0.9260700389105059,0.011755260720855788,Sub Early
Enzo Roco,DF,1655.9999999999998,0.000603864734299517,0.7880434782608697,0.011975314052602593,Sub Early
Marek Rodák,GK,180.0,0.0,0.2,0.012469680441732403,Monitor
Sebastian Rode,MF,1413.0,0.012031139419674451,0.8025477707006369,0.012056703641056892,Sub Early
Joe Rodon,DF,1413.0,0.0014154281670205238,0.36942675159235666,0.012056703641056892,Monitor
Rodri,MF,2906.9999999999995,0.013759889920880635,0.7275541795665637,0.011556308393523061,Sub Early
Rodri,"FW,MF",1602.0,0.016853932584269662,0.8876404494382024,0.011993400627814661,Sub Early
Rodrigo,"FW,MF",1935.0,0.015503875968992248,1.5209302325581395,0.011881866747340252,Sub Early
Álvaro Rodríguez,FW,81.0,0.037037037037037035,3.2222222222222223,0.012502839162954525,Monitor
Ángel Rodríguez,"FW,MF",396.00000000000006,0.0101010101010101,1.75,0.012397334140884139,Monitor
Óscar Rodríguez Arnaiz,MF,1773.0,0.014664410603496898,0.883248730964467,0.011936126472976451,Sub Early
Dani Rodríguez,MF,2097.0,0.016690510252742013,1.5064377682403434,0.011827607021704054,Sub Early
Guido Rodríguez,MF,2871.0,0.0041797283176593526,0.6865203761755485,0.011568366110331105,Sub Early
Miguel Rodríguez,"MF,FW",251.99999999999997,0.011904761904761906,1.5000000000000002,0.012445565008116315,Monitor
Pablo Rodríguez,"FW,MF",54.0,0.018518518518518517,1.1666666666666665,0.012511882450560558,Monitor
Ricardo Rodríguez,DF,2673.0,0.010849233071455293,0.4478114478114479,0.011634683552775348,Monitor
Rodrygo,"FW,MF",2376.0,0.026936026936026935,1.2045454545454546,0.011734159716441712,Sub Early
Mads Roerslev,DF,1107.0,0.007226738934056007,0.5528455284552846,0.012159194233925266,Monitor
Agustín Rogel,DF,1422.0,0.0014064697609001407,0.7911392405063291,0.01205368921185488,Sub Early
Rogério,DF,2996.9999999999995,0.011011011011011013,0.6396396396396398,0.01152616410150295,Sub Early
Merlin Röhl,"MF,FW",54.0,0.07407407407407407,1.8333333333333333,0.012511882450560558,Monitor
Tony Rölke,FW,18.0,0.0,3.5,0.012523940167368602,Monitor
Filippo Romagna,DF,45.0,0.0,0.0,0.01251489687976257,Monitor
Alessio Romagnoli,DF,2925.0,0.0013675213675213675,0.4830769230769231,0.01155027953511904,Monitor
Simone Romagnoli,DF,171.0,0.0,0.47368421052631576,0.012472694870934414,Monitor
Leo Román,GK,90.0,0.0,0.0,0.012499824733752513,Monitor
Cristian Romero,DF,2367.0,0.0038022813688212928,0.8555133079847909,0.011737174145643722,Sub Early
Iván Romero,MF,9.0,0.0,9.0,0.012526954596570612,Monitor
Luka Romero,FW,153.0,0.0196078431372549,1.7058823529411766,0.012478723729338436,Monitor
Oriol Romeu,MF,72.0,0.0,0.875,0.012505853592156536,Monitor
Oriol Romeu,MF,2951.9999999999995,0.007452574525745259,0.9207317073170734,0.011541236247513006,Sub Early
Cristiano Ronaldo,FW,522.0,0.013409961685823755,0.9137931034482759,0.012355132132055984,Monitor
Salomón Rondón,FW,108.0,0.018518518518518517,1.3333333333333333,0.012493795875348492,Monitor
Valentin Rongier,MF,3033.0000000000005,0.011539729640619847,0.8783382789317505,0.011514106384694906,Sub Early
Marten de Roon,MF,2961.0,0.008105369807497468,0.6565349544072949,0.011538221818310995,Sub Early
Pablo Rosario,"MF,DF",1764.0000000000002,0.011337868480725622,0.7857142857142857,0.011939140902178461,Sub Early
Tom Rothe,DF,27.0,0.0,1.9999999999999998,0.01252092573816659,Monitor
Joe Rothwell,MF,1017.0000000000001,0.008849557522123894,0.7522123893805308,0.012189338525945377,Sub Early
Anthony Rouault,DF,3311.9999999999995,0.0027173913043478264,0.4456521739130435,0.011420659079432564,Monitor
Jérôme Roussillon,"MF,DF",18.0,0.05555555555555555,5.5,0.012523940167368602,Monitor
Jérôme Roussillon,DF,954.0,0.008385744234800839,0.8301886792452831,0.012210439530359454,Sub Early
Nicolò Rovella,MF,1737.0,0.014392630972941854,0.8756476683937824,0.011948184189784494,Sub Early
Nicolò Rovella,MF,27.0,0.0,2.9999999999999996,0.01252092573816659,Monitor
Amir Rrahmani,DF,2448.0,0.006127450980392157,0.3897058823529412,0.011710044282825623,Monitor
Ruan,DF,1710.0,0.0005847953216374269,0.6631578947368422,0.011957227477390527,Sub Early
Rubén,"DF,MF",891.0,0.010101010101010102,1.2525252525252524,0.012231540534773532,Sub Early
Antonio Rüdiger,DF,2412.0,0.0012437810945273632,0.27238805970149255,0.011722101999633668,Monitor
Sebastian Rudy,MF,792.0000000000001,0.018939393939393936,1.3636363636363635,0.012264699255995652,Sub Early
Daniele Rugani,DF,567.0,0.0,0.30158730158730157,0.01234005998604593,Monitor
Matteo Ruggeri,"DF,MF",827.9999999999999,0.013285024154589374,0.6956521739130437,0.01225264153918761,Sub Early
Mário Rui,DF,1745.9999999999998,0.0297823596792669,0.5257731958762887,0.011945169760582484,Monitor
Aitor Ruibal,"DF,FW",1458.0,0.0102880658436214,1.0555555555555556,0.012041631495046837,Sub Early
Kays Ruiz,MF,62.99999999999999,0.0,2.285714285714286,0.012508868021358546,Monitor
Fabián Ruiz Peña,MF,1890.0,0.01164021164021164,0.7095238095238096,0.011896938893350308,Sub Early
Víctor Ruiz,DF,558.0,0.0035842293906810036,0.25806451612903225,0.01234307441524794,Monitor
Gerónimo Rulli,GK,1260.0,0.0,0.014285714285714285,0.01210794893749108,Monitor
Alessandro Russo,GK,90.0,0.0,0.0,0.012499824733752513,Monitor
Franco Russo,DF,144.0,0.0,0.0,0.012481738158540447,Monitor
Georginio Rutter,"FW,MF",270.0,0.018518518518518517,2.5,0.012439536149712292,Monitor
Georginio Rutter,FW,1007.9999999999999,0.01388888888888889,2.1339285714285716,0.012192352955147388,Sub Early
Julian Ryerson,DF,1035.0,0.007729468599033816,0.8347826086956522,0.012183309667541355,Sub Early
Julian Ryerson,DF,1413.0,0.010615711252653927,0.7707006369426751,0.012056703641056892,Sub Early
Frederik Rønnow,GK,2610.0,0.0007662835249042146,0.013793103448275862,0.011655784557189425,Monitor
José Sá,GK,3240.0,0.0,0.06388888888888888,0.011444774513048653,Monitor
Youssouf Sabaly,DF,1683.0,0.008318478906714201,0.877005347593583,0.01196627076499656,Sub Early
Halid Šabanović,DF,639.0,0.006259780907668232,1.1408450704225352,0.01231594455242984,Sub Early
Abdelhamid Sabiri,"MF,FW",1071.0,0.014939309056956116,1.9327731092436975,0.01217125195073331,Sub Early
Marcel Sabitzer,MF,630.0,0.01746031746031746,0.8857142857142856,0.012318958981631852,Sub Early
Marcel Sabitzer,MF,630.0,0.012698412698412698,0.7000000000000001,0.012318958981631852,Sub Early
Falaye Sacko,DF,2583.0,0.008904374758033295,0.7526132404181185,0.011664827844795458,Sub Early
Umar Sadiq,FW,243.00000000000003,0.020576131687242795,2.1111111111111107,0.012448579437318325,Monitor
Umar Sadiq,FW,81.0,0.012345679012345678,3.6666666666666665,0.012502839162954525,Monitor
Alexis Saelemaekers,"FW,DF",1404.0,0.019230769230769232,1.4294871794871793,0.012059718070258903,Sub Early
Wesley Saïd,"FW,MF",648.0,0.018518518518518517,1.8888888888888888,0.01231293012322783,Sub Early
Allan Saint-Maximin,FW,1116.0,0.033154121863799284,1.1612903225806452,0.012156179804723256,Sub Early
Théo Sainte-Luce,DF,531.0,0.015065913370998116,1.271186440677966,0.012352117702853972,Monitor
Samuel Sáiz,MF,243.00000000000003,0.020576131687242795,1.8888888888888888,0.012448579437318325,Monitor
Bukayo Saka,FW,3176.9999999999995,0.03147623544224111,1.28328611898017,0.01146587551746273,Sub Early
Hamza Sakhi,MF,1655.9999999999998,0.02415458937198068,0.6576086956521741,0.011975314052602593,Sub Early
Mamadou Sakho,DF,765.0,0.00261437908496732,0.30588235294117644,0.012273742543601687,Monitor
Jacopo Sala,MF,108.0,0.009259259259259259,1.25,0.012493795875348492,Monitor
Ibrahim Salah,"FW,MF",225.0,0.02666666666666667,1.04,0.012454608295722348,Monitor
Mohamed Salah,FW,3294.0,0.029143897996357013,1.377049180327869,0.011426687937836586,Sub Early
Amine Salama,"FW,MF",1251.0,0.010391686650679457,1.5467625899280575,0.01211096336669309,Sub Early
Kike Salas,DF,368.99999999999994,0.008130081300813009,0.5609756097560977,0.012406377428490172,Monitor
William Saliba,DF,2412.0,0.0037313432835820895,0.46641791044776126,0.011722101999633668,Monitor
Mohammed Salisu,DF,1970.9999999999998,0.004058853373921868,0.4931506849315069,0.011869809030532207,Monitor
Roland Sallai,"MF,FW",999.0,0.021021021021021023,1.648648648648649,0.0121953673843494,Sub Early
Yoann Salmier,DF,2646.0,0.0022675736961451248,0.46598639455782315,0.011643726840381381,Monitor
Salvi,"FW,MF",486.00000000000006,0.014403292181069957,1.1851851851851851,0.012367189848864028,Monitor
Lazar Samardzic,MF,1845.0,0.030894308943089432,0.9560975609756098,0.011912011039360362,Sub Early
Diadie Samassékou,"MF,FW",36.0,0.0,2.75,0.01251791130896458,Monitor
Mama Samba Baldé,FW,2664.0,0.013888888888888888,2.081081081081081,0.01163769798197736,Sub Early
Brice Samba,GK,3330.0,0.0003003003003003003,0.02702702702702703,0.011414630221028543,Monitor
Albert Sambi Lokonga,MF,198.00000000000003,0.00505050505050505,0.3181818181818182,0.012463651583328381,Monitor
Albert Sambi Lokonga,MF,540.0,0.001851851851851852,0.6166666666666667,0.012349103273651962,Monitor
Junior Sambia,DF,693.0,0.011544011544011544,1.1818181818181819,0.012297857977217774,Sub Early
Fede San Emeterio,MF,1845.0,0.003794037940379404,1.2000000000000002,0.011912011039360362,Sub Early
Antonio Sanabria,FW,2430.0,0.016872427983539096,1.625925925925926,0.011716073141229645,Sub Early
Leandro Sanca,"FW,MF",36.0,0.0,1.0,0.01251791130896458,Monitor
Oihan Sancet,MF,2529.0,0.022143139580862,1.651245551601424,0.011682914420007524,Sub Early
Renato Sanches,MF,720.0,0.016666666666666666,1.4999999999999998,0.012288814689611741,Sub Early
Alexis Sánchez,"FW,MF",2682.0,0.026845637583892617,1.6040268456375841,0.011631669123573336,Sub Early
