Player,Minutes,Actual Impact,Predicted Impact
Aleksandar Mitrović,2007.0,0.015445939212755356,0.011857751313724164
Stefan Mitrović,1683.0,0.0,0.01196627076499656
Maximilian Mittelstädt,846.0,0.013002364066193853,0.012246612680783586
Henrikh Mkhitaryan,1989.0000000000002,0.012066365007541477,0.011863780172128186
Anthony Modeste,810.0,0.012345679012345678,0.01225867039759163
Luka Modrić,1745.9999999999998,0.028064146620847656,0.011945169760582484
Terem Moffi,1332.0,0.02702702702702703,0.01208383350387499
Terem Moffi,1386.0,0.015151515151515152,0.012065746928662925
Mostafa Mohamed,1935.0,0.012919896640826873,0.011881866747340252
Tobias Mohr,837.0000000000001,0.027479091995221024,0.012249627109985598
Johan Mojica,639.0,0.014084507042253521,0.01231594455242984
Johan Mojica,270.0,0.011111111111111112,0.012439536149712292
Clinton Mola,18.0,0.0,0.012523940167368602
Nahuel Molina,2871.0,0.01532567049808429,0.011568366110331105
Salvatore Molina,225.0,0.008888888888888889,0.012454608295722348
Florent Mollet,1089.0,0.023875114784205693,0.01216522309232929
Florent Mollet,413.99999999999994,0.01207729468599034,0.012391305282480116
Jon Moncayola,2448.0,0.012663398692810458,0.011710044282825623
Monchu,2034.0000000000002,0.014749262536873154,0.011848708026118131
César Montes,1593.0,0.0018832391713747645,0.01199641505701667
Daniele Montevago,234.0,0.017094017094017096,0.012451593866520337
Gonzalo Montiel,1520.9999999999998,0.015121630506245893,0.01202053049063276
Lorenzo Montipò,3330.0,0.0,0.011414630221028543
Martín Montoya,450.0,0.008888888888888889,0.012379247565672073
Kieffer Moore,1278.0,0.007042253521126761,0.012101920079087057
Andrew Moran,9.0,0.0,0.012526954596570612
Álvaro Morata,1899.0000000000002,0.01685097419694576,0.011893924464148296
Jon Morcillo,72.0,0.06944444444444445,0.012505853592156536
Alberto Moreno,1296.0,0.010030864197530864,0.012095891220683035
Álex Moreno,1332.0,0.01876876876876877,0.01208383350387499
Álex Moreno,1350.0,0.008888888888888889,0.01207780464547097
Diego Moreno,639.0,0.004694835680751174,0.01231594455242984
Gerard Moreno,1233.0,0.023519870235198703,0.012116992225097113
Marlos Moreno,9.0,0.0,0.012526954596570612
Tete Morente,2070.0,0.00966183574879227,0.011836650309310087
Ilaix Moriba,1007.9999999999999,0.01388888888888889,0.012192352955147388
Manu Morlanes,162.0,0.0,0.012475709300136426
Manu Morlanes,702.0,0.005698005698005698,0.012294843548015763
Nikola Moro,1224.0,0.0196078431372549,0.012120006654299124
Loren Morón,18.0,0.0,0.012523940167368602
Cristhian Mosquera,144.0,0.0,0.012481738158540447
Dany Mota,1908.0,0.01729559748427673,0.011890910034946285
Lebo Mothiba,432.0,0.009259259259259259,0.012385276424076094
Youssoufa Moukoko,1143.0,0.019247594050743656,0.012147136517117223
Steve Mounié,1655.9999999999998,0.011473429951690824,0.011975314052602593
Mason Mount,1647.0,0.021250758955676987,0.011978328481804605
Lucas Moura,153.0,0.032679738562091505,0.012478723729338436
Bevic Moussiti-Oko,702.0,0.008547008547008548,0.012294843548015763
João Moutinho,1782.0,0.02132435465768799,0.01193311204377444
João Moutinho,54.0,0.018518518518518517,0.012511882450560558
Samuel Moutoussamy,2403.0,0.008322929671244279,0.011725116428835678
Divin Mubama,36.0,0.027777777777777776,0.01251791130896458
Mykhailo Mudryk,657.0,0.0182648401826484,0.012309915694025819
François Mughe,9.0,0.0,0.012526954596570612
Nordi Mukiele,1134.0,0.01146384479717813,0.012150150946319233
Mert Müldür,9.0,0.0,0.012526954596570612
Florian Müller,1710.0,0.0011695906432748538,0.011957227477390527
Thomas Müller,1665.0,0.03303303303303303,0.011972299623400583
Abdul Mumin,917.9999999999999,0.0010893246187363835,0.012222497247167499
Marshall Munetsi,2700.0,0.015185185185185185,0.011625640265169315
Iker Muniain,1692.0,0.02955082742316785,0.01196325633579455
Aihen Muñoz,1755.0,0.008547008547008548,0.011942155331380473
Iker Muñoz,251.99999999999997,0.0,0.012445565008116315
Pablo Muñoz,9.0,0.0,0.012526954596570612
Luis Muriel,1071.0,0.040149393090569564,0.01217125195073331
Jeison Murillo,1053.0,0.001899335232668566,0.012177280809137334
Vedat Muriqi,2934.0,0.013292433537832311,0.011547265105917028
Jacob Murphy,1251.0,0.019984012789768184,0.01211096336669309
Nicola Murru,782.9999999999999,0.002554278416347382,0.012267713685197664
Yunus Musah,2106.0,0.008547008547008548,0.011824592592502042
Jamal Musiala,2196.0,0.033697632058287796,0.011794448300481932
Juan Musso,2079.0,0.000481000481000481,0.011833635880108075
Marlon Mustapha,72.0,0.013888888888888888,0.012505853592156536
Yvon Mvogo,1809.0000000000002,0.0,0.011924068756168407
Enock Mwepu,216.0,0.018518518518518517,0.012457622724924358
Francisco Mwepu,18.0,0.0,0.012523940167368602
Vitaliy Mykolenko,2655.0,0.007156308851224105,0.01164071241117937
Joakim Mæhle,2205.0,0.019501133786848073,0.011791433871279922
Obite N'Dicka,2691.0,0.0014864362690449647,0.011628654694371325
Nathan N'Goumou,90.0,0.011111111111111112,0.012499824733752513
Nathan N'Goumou,693.0,0.005772005772005772,0.012297857977217774
Stanley N'Soki,1287.0,0.003108003108003108,0.012098905649885047
Nacho,1638.0,0.008547008547008548,0.011981342911006616
Nikolas Nartey,477.0,0.008385744234800839,0.01237020427806604
Juanjo Narváez,144.0,0.0,0.012481738158540447
Matija Nastasić,909.0,0.0011001100110011,0.01222551167636951
Roberto Navarro,351.0,0.03418803418803419,0.012412406286894193
Jesús Navas,1980.0,0.013131313131313131,0.011866794601330197
Keylor Navas,1530.0,0.0,0.012017516061430748
Michel Ndary Adopo,261.0,0.0038314176245210726,0.012442550578914304
Youssouf Ndayishimiye,567.0,0.003527336860670194,0.01234005998604593
Papa Ndiaga Yade,567.0,0.021164021164021163,0.01234005998604593
Wilfred Ndidi,1683.0,0.0017825311942959,0.01196627076499656
Tanguy Ndombele,810.0,0.012345679012345678,0.01225867039759163
Álvaro Negredo,756.0,0.017195767195767195,0.012276756972803697
Reiss Nelson,216.0,0.06481481481481481,0.012457622724924358
Ilija Nestorovski,639.0,0.00782472613458529,0.01231594455242984
Neto,2385.0,0.0,0.011731145287239701
Pedro Neto,962.9999999999999,0.020768431983385256,0.012207425101157443
Luca Netz,702.0,0.01282051282051282,0.012294843548015763
Manuel Neuer,1080.0,0.0,0.0121682375215313
Florian Neuhaus,1404.0,0.012108262108262107,0.012059718070258903
Rúben Neves,3015.0,0.012935323383084577,0.011520135243098929
Neymar,1548.0,0.047157622739018086,0.012011487203026727
Jessic Ngankam,827.9999999999999,0.01207729468599034,0.01225264153918761
Cyril Ngonge,747.0000000000001,0.02008032128514056,0.012279771402005708
Moussa Niakhate,1161.0,0.0008613264427217916,0.0121411076587132
Ibrahima Niane,1134.0,0.008818342151675485,0.012150150946319233
M'Baye Niang,1485.0,0.008754208754208754,0.012032588207440804
Tanguy Nianzou,1368.0,0.0014619883040935672,0.012071775787066946
Rasmus Nicolaisen,2996.9999999999995,0.0023356690023356693,0.01152616410150295
Hans Nicolussi Caviglia,585.0,0.005128205128205128,0.012334031127641906
Florian Niederlechner,909.0,0.011001100110011002,0.01222551167636951
Florian Niederlechner,782.9999999999999,0.006385696040868456,0.012267713685197664
Saúl Ñíguez,1098.0,0.00819672131147541,0.012162208663127278
Dimitris Nikolaou,2961.0,0.0037149611617696724,0.011538221818310995
Fernando Niño,18.0,0.0,0.012523940167368602
Justin Njinmah,18.0,0.0,0.012523940167368602
Eddie Nketiah,1089.0,0.012855831037649219,0.01216522309232929
Christopher Nkunku,1899.0000000000002,0.031068983675618743,0.011893924464148296
Felix Nmecha,1835.9999999999998,0.01525054466230937,0.011915025468562374
Lukas Nmecha,900.0,0.011111111111111112,0.01222852610557152
Arnaud Nordin,2403.0,0.013316687473990845,0.011725116428835678
Riad Nouri,1692.0,0.015957446808510637,0.01196325633579455
Hugo Novoa,180.0,0.016666666666666666,0.012469680441732403
Randy Nteka,729.0,0.00823045267489712,0.01228580026040973
Randy Nteka,117.0,0.008547008547008548,0.01249078144614648
Alexander Nübel,3420.0,0.00029239766081871346,0.011384485929008432
Matheus Nunes,2466.0,0.011759935117599351,0.011704015424421602
Darwin Núñez,1692.0,0.02364066193853428,0.01196325633579455
Unai Núñez,3150.0,0.0015873015873015873,0.011474918805068762
Bram Nuytinck,387.0,0.0,0.012400348570086149
Bram Nuytinck,1494.0000000000002,0.0026773761713520744,0.012029573778238793
Gerzino Nyamsi,1575.0,0.0031746031746031746,0.012002443915420694
Ørjan Nyland,180.0,0.011111111111111112,0.012469680441732403
M'Bala Nzola,2655.0,0.016195856873822974,0.01164071241117937
Christian Nørgaard,1764.0000000000002,0.009070294784580497,0.011939140902178461
Lewis O'Brien,585.0,0.008547008547008548,0.012334031127641906
Pedro Obiang,872.9999999999999,0.004581901489117984,0.012237569393177553
Jan Oblak,2493.0,0.0,0.011694972136815569
Brian Ocampo,1116.0,0.016129032258064516,0.012156179804723256
Lucas Ocampos,1161.0,0.014642549526270457,0.0121411076587132
Guillermo Ochoa,1800.0,0.0,0.011927083185370418
Wilson Odobert,1764.0000000000002,0.016439909297052153,0.011939140902178461
Álvaro Odriozola,36.0,0.05555555555555555,0.01251791130896458
Tim Oermann,198.00000000000003,0.0,0.012463651583328381
Odeluga Offiah,27.0,0.0,0.01252092573816659
Angelo Ogbonna,1233.0,0.0024330900243309003,0.012116992225097113
Florent Ogier,1700.9999999999998,0.0035273368606701947,0.011960241906592539
Marios Oikonomou,216.0,0.0,0.012457622724924358
David Okereke,2268.0,0.012345679012345678,0.011770332866865844
Caleb Okoli,962.9999999999999,0.0,0.012207425101157443
Olasagasti,62.99999999999999,0.0,0.012508868021358546
Lucas Olaza,1494.0000000000002,0.011378848728246316,0.012029573778238793
Finn Ole Becker,513.0,0.007797270955165692,0.012358146561257995
Mathias Olesen,477.0,0.0041928721174004195,0.01237020427806604
Michael Olise,2745.0,0.030965391621129327,0.011610568119159259
Brian Oliván,2403.0,0.017478152309612985,0.011725116428835678
Lucas Oliveira Rosa,927.0000000000001,0.01186623516720604,0.012219482817965487
Mathías Olivera,1647.0,0.01700060716454159,0.011978328481804605
Dani Olmo,1278.0,0.035211267605633804,0.012101920079087057
Jan Olschowsky,360.0,0.0,0.012409391857692183
Robin Olsen,279.0,0.0,0.012436521720510282
Warmed Omari,1359.0,0.003679175864606328,0.012074790216268958
Jonas Omlin,1170.0,0.0,0.01213809322951119
Jonas Omlin,1287.0,0.001554001554001554,0.012098905649885047
Ado Onaiwu,1080.0,0.010185185185185186,0.0121682375215313
Amadou Onana,2484.0,0.010064412238325281,0.011697986566017579
André Onana,2160.0,0.001388888888888889,0.011806506017289976
Jean Onana,810.0,0.007407407407407408,0.01225867039759163
Karim Onisiwo,2538.0,0.01773049645390071,0.011679899990805513
Josh Onomah,18.0,0.0,0.012523940167368602
Paul Onuachu,405.0,0.009876543209876543,0.012394319711682127
Frank Onyeka,846.0,0.010638297872340425,0.012246612680783586
Loïs Openda,2520.0,0.019444444444444445,0.011685928849209534
Willi Orban,2951.9999999999995,0.003387533875338754,0.011541236247513006
Ivan Ordets,2448.0,0.0032679738562091504,0.011710044282825623
Divock Origi,1026.0,0.01364522417153996,0.012186324096743367
Aimar Oroz,2015.9999999999998,0.020833333333333336,0.011854736884522153
Mislav Oršić,9.0,0.0,0.012526954596570612
Riccardo Orsolini,2124.0,0.027777777777777776,0.011818563734098021
Stefan Ortega,270.0,0.0,0.012439536149712292
Jordi Osei-Tutu,747.0000000000001,0.0066934404283801865,0.012279771402005708
Victor Osimhen,2565.0,0.024951267056530214,0.01167085670319948
Patrick Osterhage,1026.0,0.004873294346978557,0.012186324096743367
Paulo Otávio,2043.0,0.013705335291238374,0.01184569359691612
Dango Ouattara,1242.0,0.017713365539452495,0.012113977795895101
Dango Ouattara,1548.0,0.021963824289405683,0.012011487203026727
Remi Oudin,1323.0,0.024943310657596373,0.012086847933077002
Zinédine Ould Khaled,54.0,0.0,0.012511882450560558
Azzedine Ounahi,117.0,0.017094017094017096,0.01249078144614648
Azzedine Ounahi,1125.0,0.015111111111111112,0.012153165375521245
Adam Ounas,18.0,0.0,0.012523940167368602
Adam Ounas,1062.0,0.026365348399246705,0.012174266379935322
Thomas Ouwejan,900.0,0.021111111111111112,0.01222852610557152
Reece Oxford,90.0,0.011111111111111112,0.012499824733752513
Alex Oxlade-Chamberlain,333.0,0.018018018018018018,0.012418435145298216
Mikel Oyarzabal,1215.0,0.015637860082304528,0.012123021083501134
Salih Özcan,1575.0,0.006349206349206349,0.012002443915420694
Cenk Özkacar,1368.0,0.0029239766081871343,0.012071775787066946
Levin Öztunalı,9.0,0.2222222222222222,0.012526954596570612
Fernando Pacheco,90.0,0.0,0.012499824733752513
Fernando Pacheco,1440.0,0.0020833333333333333,0.012047660353450859
Jon Pacheco,1197.0,0.001670843776106934,0.012129049941905157
Gonçalo Paciência,666.0,0.012012012012012012,0.012306901264823807
Simone Pafundi,81.0,0.037037037037037035,0.012502839162954525
Exequiel Palacios,1655.9999999999998,0.012681159420289858,0.011975314052602593
Helibelton Palacios,1917.0,0.0036515388628064684,0.011887895605744275
Ante Palaversa,27.0,0.1111111111111111,0.01252092573816659
Isaac Palazón Camacho,2961.0,0.02701789935832489,0.011538221818310995
João Palhinha,3105.0,0.00322061191626409,0.011489990951078818
Nicolas Pallois,2214.0,0.002258355916892502,0.01178841944207791
Cole Palmer,368.99999999999994,0.016260162601626018,0.012406377428490172
Erik Palmer-Brown,3195.0,0.002190923317683881,0.011459846659058708
Emerson Palmieri,1323.0,0.010582010582010581,0.012086847933077002
Miloš Pantović,206.99999999999997,0.004830917874396136,0.01246063715412637
Flavio Paoletti,288.0,0.003472222222222222,0.01243350729130827
Antonios Papadopoulos,9.0,0.0,0.012526954596570612
Lucas Paquetá,2151.0,0.01813110181311018,0.011809520446491988
Lucas Paquetá,162.0,0.018518518518518517,0.012475709300136426
Aitor Paredes,855.0,0.0035087719298245615,0.012243598251581576
Kevin Paredes,531.0,0.032015065913371,0.012352117702853972
Leandro Paredes,981.0,0.022426095820591234,0.012201396242753421
Leandro Paredes,54.0,0.05555555555555555,0.012511882450560558
Daniel Parejo,3285.0,0.017351598173515982,0.011429702367038597
Fabiano Parisi,2826.0,0.00813871196036801,0.01158343825634116
Moises Parra Gutierrez,9.0,0.0,0.012526954596570612
Raúl Parra,306.0,0.0032679738562091504,0.01242747843290425
Thomas Partey,2484.0,0.011674718196457327,0.011697986566017579
Marco Pašalić,9.0,0.0,0.012526954596570612
Mario Pašalić,1773.0,0.012972363226170333,0.011936126472976451
Pascu,9.0,0.1111111111111111,0.012526954596570612
Felix Passlack,62.99999999999999,0.03174603174603175,0.012508868021358546
Javier Pastore,9.0,0.0,0.012526954596570612
Patric,1413.0,0.0014154281670205238,0.012056703641056892
Rui Patrício,3150.0,0.0,0.011474918805068762
Nathan Patterson,1278.0,0.004694835680751174,0.012101920079087057
Paulinho,81.0,0.012345679012345678,0.012502839162954525
Gabriel Paulista,1503.0,0.003992015968063872,0.012026559349036781
Benjamin Pavard,2430.0,0.009876543209876543,0.011716073141229645
Jiří Pavlenka,2906.9999999999995,0.0,0.011556308393523061
Dimitri Payet,837.0000000000001,0.04540023894862604,0.012249627109985598
Ben Pearson,288.0,0.0,0.01243350729130827
Kristian Pedersen,279.0,0.007168458781362007,0.012436521720510282
Mads Pedersen,1835.9999999999998,0.008169934640522876,0.011915025468562374
Alfonso Pedraza,1629.0000000000002,0.012891344383057089,0.011984357340208626
Pedri,1980.0,0.024747474747474747,0.011866794601330197
Pedro,1899.0000000000002,0.01579778830963665,0.011893924464148296
Adrià Pedrosa,225.0,0.022222222222222223,0.012454608295722348
Jordan Pefok,1359.0,0.01913171449595291,0.012074790216268958
Gianluca Pegolo,180.0,0.0,0.012469680441732403
Dženan Pejčinović,9.0,0.0,0.012526954596570612
Peter Pekarík,206.99999999999997,0.004830917874396136,0.01246063715412637
Pietro Pellegri,468.0,0.014957264957264958,0.01237321870726805
Lorenzo Pellegrini,2547.0,0.031016882606988615,0.011676885561603501
Luca Pellegrini,180.0,0.022222222222222223,0.012469680441732403
Luca Pellegrini,558.0,0.014336917562724014,0.01234307441524794
Théo Pellenard,99.00000000000001,0.0,0.012496810304550502
Facundo Pellistri,62.99999999999999,0.0,0.012508868021358546
Timothee Pembele,261.0,0.011494252873563218,0.012442550578914304
Iñaki Peña,72.0,0.0,0.012505853592156536
Rubén Peña,1278.0,0.008607198748043818,0.012101920079087057
Patrick Pentz,630.0,0.0,0.012318958981631852
Nicolas Pépé,1494.0000000000002,0.022757697456492632,0.012029573778238793
Ricardo Pepi,99.00000000000001,0.0202020202020202,0.012496810304550502
Pepín,1125.0,0.009777777777777778,0.012153165375521245
Alberto Perea,45.0,0.0,0.01251489687976257
Juan Perea,413.99999999999994,0.007246376811594204,0.012391305282480116
Andreas Pereira,2691.0,0.026012634708286884,0.011628654694371325
Brayann Pereira,180.0,0.0,0.012469680441732403
Danilo Pereira,2412.0,0.0024875621890547263,0.011722101999633668
Mathias Pereira Lage,1260.0,0.013492063492063493,0.01210794893749108
Ricardo Pereira,450.0,0.02,0.012379247565672073
Roberto Pereyra,2817.0,0.021654242101526448,0.011586452685543171
Ayoze Pérez,378.0,0.031746031746031744,0.01240336299928816
Ayoze Pérez,1386.0,0.012265512265512266,0.012065746928662925
Carles Pérez,2142.0,0.014472455648926238,0.011812534875693998
Francisco Perez,144.0,0.0,0.012481738158540447
Kike Pérez,2304.0,0.015190972222222222,0.0117582751500578
Lucas Pérez,630.0,0.011111111111111112,0.012318958981631852
Luis Pérez,1215.0,0.011522633744855968,0.012123021083501134
Nehuén Pérez,2817.0,0.004259850905218318,0.011586452685543171
Simone Perilli,90.0,0.0,0.012499824733752513
Mattia Perin,945.0,0.0,0.012213453959561466
Samuele Perisan,630.0,0.0,0.012318958981631852
Ivan Perišić,2106.0,0.027065527065527065,0.011824592592502042
Romain Perraud,1835.9999999999998,0.010348583877995645,0.011915025468562374
Gaëtan Perrin,1395.0,0.02078853046594982,0.012062732499460913
Lucas Perrin,1764.0000000000002,0.00510204081632653,0.011939140902178461
Máximo Perrone,18.0,0.0,0.012523940167368602
Matteo Pessina,2934.0,0.010224948875255624,0.011547265105917028
Andrea Petagna,1665.0,0.023423423423423424,0.011972299623400583
Nils Petersen,279.0,0.007168458781362007,0.012436521720510282
Lukas Petkov,144.0,0.0,0.012481738158540447
Cameron Peupion,9.0,0.0,0.012526954596570612
Germán Pezzella,2511.0,0.0015929908403026682,0.011688943278411546
Giuseppe Pezzella,917.9999999999999,0.008714596949891068,0.012222497247167499
Luca Pfeiffer,702.0,0.017094017094017096,0.012294843548015763
Maximilian Philipp,117.0,0.008547008547008548,0.01249078144614648
Maximilian Philipp,441.00000000000006,0.011337868480725622,0.012382261994874083
Kalvin Phillips,297.0,0.010101010101010102,0.01243049286210626
Nathaniel Phillips,62.99999999999999,0.0,0.012508868021358546
Krzysztof Piątek,2142.0,0.014472455648926238,0.011812534875693998
Roberto Piccoli,189.0,0.005291005291005291,0.012466666012530393
Roberto Piccoli,513.0,0.011695906432748537,0.012358146561257995
Charles Pickel,2484.0,0.008454106280193236,0.011697986566017579
Jordan Pickford,3330.0,0.0009009009009009009,0.011414630221028543
Amos Pieper,1953.0,0.00409626216077829,0.01187583788893623
Ronaël Pierre-Gabriel,234.0,0.01282051282051282,0.012451593866520337
Ronaël Pierre-Gabriel,657.0,0.0076103500761035,0.012309915694025819
Andrea Pinamonti,2160.0,0.010185185185185186,0.011806506017289976
Ethan Pinnock,2700.0,0.004074074074074074,0.011625640265169315
Yeremi Pino,2448.0,0.022058823529411766,0.011710044282825623
Gerard Piqué,387.0,0.002583979328165375,0.012400348570086149
Lorenzo Pirola,1944.0000000000002,0.0025720164609053494,0.01187885231813824
Marko Pjaca,522.0,0.0210727969348659,0.012355132132055984
Óscar Plano,2034.0000000000002,0.008849557522123894,0.011848708026118131
Gonzalo Plata,2304.0,0.018663194444444444,0.0117582751500578
Marvin Plattenhardt,2403.0,0.013316687473990845,0.011725116428835678
Alassane Pléa,1773.0,0.024252679075014102,0.011936126472976451
Tommaso Pobega,882.0000000000001,0.007936507936507936,0.012234554963975543
Daniel Podence,1773.0,0.023688663282571912,0.011936126472976451
Paul Pogba,108.0,0.018518518518518517,0.012493795875348492
Matteo Politano,1170.0,0.03418803418803419,0.01213809322951119
Sebastian Polter,630.0,0.022222222222222223,0.012318958981631852
Ezequiel Ponce,1125.0,0.013333333333333334,0.012153165375521245
Julien Ponceau,1655.9999999999998,0.018719806763285027,0.011975314052602593
Marin Pongračić,792.0000000000001,0.002525252525252525,0.012264699255995652
Nick Pope,3258.0000000000005,0.0006138735420503376,0.01143874565464463
Łukasz Poręba,261.0,0.022988505747126436,0.012442550578914304
Jackson Porozo,1620.0,0.0024691358024691358,0.011987371769410638
Pedro Porro,1134.0,0.027336860670194002,0.012150150946319233
Francisco Portillo,720.0,0.022222222222222223,0.012288814689611741
Portu,1773.0,0.01692047377326565,0.011936126472976451
Stefan Posch,2529.0,0.012257809410834321,0.011682914420007524
Stefan Posch,18.0,0.0,0.012523940167368602
Yussuf Poulsen,413.99999999999994,0.026570048309178747,0.012391305282480116
José Pozo,90.0,0.022222222222222223,0.012499824733752513
Manuel Pozo,18.0,0.05555555555555555,0.012523940167368602
Alejandro Pozo Pozo,1880.9999999999998,0.014354066985645935,0.011899953322552318
Dennis Praet,648.0,0.006172839506172839,0.01231293012322783
Abdón Prats,413.99999999999994,0.02173913043478261,0.012391305282480116
Sanjin Prcić,1629.0000000000002,0.008594229588704726,0.011984357340208626
Isaac Price,36.0,0.027777777777777776,0.01251791130896458
Grischa Prömel,1458.0,0.006858710562414266,0.012041631495046837
Ivan Provedel,3411.0,0.0002931691586045148,0.011387500358210442
Javi Puado,2340.0,0.01452991452991453,0.011746217433249755
Mehdi Puch-Herrantz,45.0,0.044444444444444446,0.01251489687976257
Tymoteusz Puchacz,54.0,0.018518518518518517,0.012511882450560558
Arnau Puigmal,765.0,0.011764705882352941,0.012273742543601687
Christian Pulisic,819.0,0.017094017094017096,0.01225565596838962
Ignacio Pussetto,153.0,0.013071895424836602,0.012478723729338436
Niklas Pyyhtiä,108.0,0.027777777777777776,0.012493795875348492
Fabio Quagliarella,801.0,0.011235955056179775,0.012261684826793642
Giacomo Quagliata,702.0,0.019943019943019943,0.012294843548015763
Eduardo Quaresma,90.0,0.0,0.012499824733752513
Ghjuvanni Quilichini,81.0,0.0,0.012502839162954525
Domingos Quina,279.0,0.010752688172043012,0.012436521720510282
Adrien Rabiot,2745.0,0.015664845173041893,0.011610568119159259
Nemanja Radonjić,1458.0,0.015089163237311385,0.012041631495046837
Ivan Radovanović,675.0,0.0014814814814814814,0.012303886835621796
Ionuț Radu,810.0,0.0024691358024691358,0.01225867039759163
Ionuț Radu,1530.0,0.00065359477124183,0.012017516061430748
Antonio Raillo,2763.0,0.004343105320304018,0.011604539260755237
Antonio Raimondo,18.0,0.0,0.012523940167368602
Predrag Rajković,3240.0,0.0012345679012345679,0.011444774513048653
Ivan Rakitić,1790.9999999999998,0.017867113344500283,0.011930097614572428
Diant Ramaj,90.0,0.0,0.012499824733752513
Largie Ramazani,1404.0,0.012108262108262107,0.012059718070258903
Adil Rami,1593.0,0.0025109855618330196,0.01199641505701667
Chris Ramos,711.0,0.007032348804500703,0.012291829118813753
Sergio Ramos,2700.0,0.0025925925925925925,0.011625640265169315
Aaron Ramsdale,3420.0,0.0,0.011384485929008432
Aaron Ramsey,1584.0000000000002,0.018939393939393936,0.011999429486218682
Jacob Ramsey,2637.0,0.020857034508911642,0.011646741269583392
Luca Ranieri,503.99999999999994,0.003968253968253969,0.012361160990460005
Andrea Ranocchia,45.0,0.0,0.01251489687976257
Filippo Ranocchia,531.0,0.015065913370998116,0.012352117702853972
Lilian Raolisoa,171.0,0.023391812865497075,0.012472694870934414
Raphinha,2070.0,0.03429951690821256,0.011836650309310087
Nicolai Rapp,72.0,0.0,0.012505853592156536
Elba Rashani,2160.0,0.012037037037037037,0.011806506017289976
Marcus Rashford,2880.0,0.018055555555555554,0.011565351681129094
Giacomo Raspadori,45.0,0.0,0.01251489687976257
Giacomo Raspadori,909.0,0.0242024202420242,0.01222551167636951
Rafael Ratão,1854.0000000000002,0.021035598705501615,0.01190899661015835
David Raum,1683.0,0.0225787284610814,0.01196627076499656
Nicola Ravaglia,810.0,0.0,0.01225867039759163
Rayan Raveloson,2430.0,0.006584362139917695,0.011716073141229645
David Raya,3420.0,0.0005847953216374269,0.011384485929008432
Tim Ream,2898.0000000000005,0.001380262249827467,0.011559322822725072
Ante Rebić,981.0,0.01834862385321101,0.012201396242753421
Arkadiusz Reca,2169.0,0.011526048870447211,0.011803491588087965
Harrison Reed,2862.0,0.014675052410901468,0.011571380539533115
Sergio Reguilón,306.0,0.02287581699346405,0.01242747843290425
Pepe Reina,1980.0,0.000505050505050505,0.011866794601330197
Jeff Reine-Adélaïde,234.0,0.01282051282051282,0.012451593866520337
Jeff Reine-Adélaïde,333.0,0.024024024024024024,0.012418435145298216
Reinier,648.0,0.015432098765432098,0.01231293012322783
Karim Rekik,1179.0,0.005089058524173028,0.012135078800309179
Álex Remiro,3420.0,0.00029239766081871346,0.011384485929008432
Panagiotis Retsos,125.99999999999999,0.007936507936507938,0.012487767016944469
Marco Reus,1350.0,0.022222222222222223,0.01207780464547097
Elvis Rexhbeçaj,2520.0,0.004761904761904762,0.011685928849209534
Gio Reyna,621.0,0.033816425120772944,0.012321973410833863
Nico Ribaudo,1251.0,0.02238209432454037,0.01211096336669309
Alexsandro Ribeiro,1610.9999999999998,0.003103662321539417,0.01199038619861265
Franck Ribéry,36.0,0.0,0.01251791130896458
Samuele Ricci,2070.0,0.009178743961352657,0.011836650309310087
Declan Rice,3276.0,0.01282051282051282,0.011432716796240609
Chris Richards,450.0,0.0022222222222222222,0.012379247565672073
Richarlison,1007.9999999999999,0.019841269841269844,0.012192352955147388
Marco Richter,1835.9999999999998,0.016884531590413945,0.011915025468562374
Diego Rico,1647.0,0.006071645415907711,0.011978328481804605
Jaïro Riedewald,62.99999999999999,0.0,0.012508868021358546
Manuel Riemann,3060.0,0.00065359477124183,0.011505063097088873
Tomás Rincón,2556.0,0.008998435054773083,0.011673871132401491
Rémy Riou,603.0,0.0,0.012328002269237885
Renaud Ripart,1323.0,0.019652305366591082,0.012086847933077002
Rodrigo Riquelme,2178.0,0.018824609733700644,0.011800477158885955
Matt Ritchie,36.0,0.027777777777777776,0.01251791130896458
Sergi Roberto,1305.0,0.011494252873563218,0.012092876791481024
Lucas Robertone,2844.0,0.02180028129395218,0.011577409397937138
Andrew Robertson,2583.0,0.023228803716608595,0.011664827844795458
Antonee Robinson,3086.9999999999995,0.007126660187884679,0.01149601980948284
Joel Robles,360.0,0.0,0.012409391857692183
Joel Roca,81.0,0.012345679012345678,0.012502839162954525
Marc Roca,2313.0,0.01556420233463035,0.011755260720855788
Enzo Roco,1655.9999999999998,0.000603864734299517,0.011975314052602593
Marek Rodák,180.0,0.0,0.012469680441732403
Sebastian Rode,1413.0,0.012031139419674451,0.012056703641056892
Joe Rodon,1413.0,0.0014154281670205238,0.012056703641056892
Rodri,2906.9999999999995,0.013759889920880635,0.011556308393523061
Rodri,1602.0,0.016853932584269662,0.011993400627814661
Rodrigo,1935.0,0.015503875968992248,0.011881866747340252
Álvaro Rodríguez,81.0,0.037037037037037035,0.012502839162954525
Ángel Rodríguez,396.00000000000006,0.0101010101010101,0.012397334140884139
Óscar Rodríguez Arnaiz,1773.0,0.014664410603496898,0.011936126472976451
Dani Rodríguez,2097.0,0.016690510252742013,0.011827607021704054
Guido Rodríguez,2871.0,0.0041797283176593526,0.011568366110331105
